id,comercio,meses_distintos,es_recurrente
e2d5081beeee6b04588534bf47bbc64c4df97d46,UBER EATS,1,0
e2d5081beeee6b04588534bf47bbc64c4df97d46,WALMART,4,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,7 ELEVEN,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,AMAZON,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,APPLE,3,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,CHEDRAUI,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,CINEPOLIS,8,1
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,FARMACIAS DEL AHORRO,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,FARMACIAS GUADALAJARA,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,GOOGLE,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,HEB,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,MERCADO PAGO,2,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,MI ATT,12,1
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,NETFLIX,6,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,OXXO,6,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,OXXO GAS,7,1
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,SAMS CLUB,1,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,SPOTIFY,13,1
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,STARBUCKS,5,0
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,UBER,9,1
e2efaff915fdf2c4b81fc2930cb3adcd5b25fb06,UBER EATS,2,0
e300be1e9145c31ef23005d864aad37b9e490e7e,ALIEXPRESS,1,0
e300be1e9145c31ef23005d864aad37b9e490e7e,AMAZON,13,1
e300be1e9145c31ef23005d864aad37b9e490e7e,AMAZON PRIME,2,0
e300be1e9145c31ef23005d864aad37b9e490e7e,COPPEL,1,0
e300be1e9145c31ef23005d864aad37b9e490e7e,MAX,4,0
e300be1e9145c31ef23005d864aad37b9e490e7e,MELIMAS,11,1
e300be1e9145c31ef23005d864aad37b9e490e7e,MERCADO PAGO,7,1
e300be1e9145c31ef23005d864aad37b9e490e7e,MI ATT,13,1
e300be1e9145c31ef23005d864aad37b9e490e7e,NETFLIX,13,1
e300be1e9145c31ef23005d864aad37b9e490e7e,SEARS,1,0
e300be1e9145c31ef23005d864aad37b9e490e7e,SPOTIFY,13,1
e300be1e9145c31ef23005d864aad37b9e490e7e,TELCEL,1,0
e300be1e9145c31ef23005d864aad37b9e490e7e,TOTALPLAY,10,1
e300be1e9145c31ef23005d864aad37b9e490e7e,VIX,1,0
e300be1e9145c31ef23005d864aad37b9e490e7e,WALMART,1,0
e32578997d995c498a71f7cac5003a373bc77d01,AMAZON,4,0
e32578997d995c498a71f7cac5003a373bc77d01,AUDIBLE,3,0
e32578997d995c498a71f7cac5003a373bc77d01,CINEPOLIS,2,0
e32578997d995c498a71f7cac5003a373bc77d01,FARMACIAS DEL AHORRO,4,0
e32578997d995c498a71f7cac5003a373bc77d01,GOOGLE,2,0
e32578997d995c498a71f7cac5003a373bc77d01,LIVERPOOL,2,0
e32578997d995c498a71f7cac5003a373bc77d01,MAX,11,1
e32578997d995c498a71f7cac5003a373bc77d01,MELIMAS,13,1
e32578997d995c498a71f7cac5003a373bc77d01,MERCADO PAGO,9,1
e32578997d995c498a71f7cac5003a373bc77d01,OXXO,1,0
e32578997d995c498a71f7cac5003a373bc77d01,SEARS,1,0
e32578997d995c498a71f7cac5003a373bc77d01,SORIANA,1,0
e32578997d995c498a71f7cac5003a373bc77d01,TELCEL,10,1
e32578997d995c498a71f7cac5003a373bc77d01,TELMEX,12,1
e32578997d995c498a71f7cac5003a373bc77d01,UBER,11,1
e32578997d995c498a71f7cac5003a373bc77d01,UBER EATS,5,0
e32af034b3e3736a180a280acc02259817ab9ec3,7 ELEVEN,2,0
e32af034b3e3736a180a280acc02259817ab9ec3,AMAZON,13,1
e32af034b3e3736a180a280acc02259817ab9ec3,CARLS JR,1,0
e32af034b3e3736a180a280acc02259817ab9ec3,CINEPOLIS,2,0
e32af034b3e3736a180a280acc02259817ab9ec3,FARMACIAS SIMILARES,3,0
e32af034b3e3736a180a280acc02259817ab9ec3,GOOGLE,2,0
e32af034b3e3736a180a280acc02259817ab9ec3,GOOGLE YOUTUBE,13,1
e32af034b3e3736a180a280acc02259817ab9ec3,LIVERPOOL,2,0
e32af034b3e3736a180a280acc02259817ab9ec3,MERCADO PAGO,2,0
e32af034b3e3736a180a280acc02259817ab9ec3,OXXO,6,0
e32af034b3e3736a180a280acc02259817ab9ec3,SHEIN,6,0
e32af034b3e3736a180a280acc02259817ab9ec3,SORIANA,9,1
e32af034b3e3736a180a280acc02259817ab9ec3,SPOTIFY,12,1
e32af034b3e3736a180a280acc02259817ab9ec3,STARBUCKS,9,1
e32af034b3e3736a180a280acc02259817ab9ec3,TELCEL,12,1
e32af034b3e3736a180a280acc02259817ab9ec3,TEMU,6,0
e32af034b3e3736a180a280acc02259817ab9ec3,TULOTERO,3,0
e32af034b3e3736a180a280acc02259817ab9ec3,UBER,7,1
e32af034b3e3736a180a280acc02259817ab9ec3,UBER EATS,1,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,7 ELEVEN,1,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,7ELEVEN,10,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,AMAZON,7,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,AMAZON PRIME,13,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,APPLE,8,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,BAE,3,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,CHEDRAUI,2,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,COSTCO,8,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,FARMACIAS DEL AHORRO,1,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,FARMACIAS GUADALAJARA,1,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,GOOGLE ONE,6,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,LIVERPOOL,2,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,MAX,2,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,MERCADO PAGO,6,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,MI ATT,12,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,NAYAX,4,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,OPENAI,9,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,OXXO,6,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,PARCO,13,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,RAPPI,3,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,SORIANA,4,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,SPOTIFY,13,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,STARBUCKS,1,0
e33dd5843e1cd1c3972ab90a65dc81848775bb53,TELCEL,7,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,UBER,13,1
e33dd5843e1cd1c3972ab90a65dc81848775bb53,UBER EATS,11,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,AMAZON,7,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,AMAZON PRIME,6,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,DIDI FOOD,8,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,DIDIFOOD,6,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,FARMACIAS SIMILARES,1,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,GOOGLE,1,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,GOOGLE YOUTUBE,11,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,MERCADO PAGO,8,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,MICROSOFT,2,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,NAYAX,8,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,NETFLIX,2,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,OXXO,13,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,SORIANA,5,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,SPOTIFY,7,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,TELCEL,8,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,TOTAL PLAY,1,0
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,TOTALPLAY,10,1
e3839928a455dbf3b6073ec44f8bbe263d4f2f7f,URBANI,8,1
e3867801a20de8518b7ba249c3fa9146180968f6,7 ELEVEN,7,1
e3867801a20de8518b7ba249c3fa9146180968f6,AMAZON,6,0
e3867801a20de8518b7ba249c3fa9146180968f6,AMAZON PRIME,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,CARLS JR,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,COSTCO,9,1
e3867801a20de8518b7ba249c3fa9146180968f6,CRUNCHYROLL,1,0
e3867801a20de8518b7ba249c3fa9146180968f6,DIDI,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,DIDI RIDES,4,0
e3867801a20de8518b7ba249c3fa9146180968f6,FARMACIAS GUADALAJARA,4,0
e3867801a20de8518b7ba249c3fa9146180968f6,FARMACIAS SIMILARES,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,HEB,7,1
e3867801a20de8518b7ba249c3fa9146180968f6,LIVERPOOL,3,0
e3867801a20de8518b7ba249c3fa9146180968f6,MICROSOFT,7,1
e3867801a20de8518b7ba249c3fa9146180968f6,OXXO,13,1
e3867801a20de8518b7ba249c3fa9146180968f6,RAPPI,10,1
e3867801a20de8518b7ba249c3fa9146180968f6,RAPPIPRO,1,0
e3867801a20de8518b7ba249c3fa9146180968f6,SORIANA,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,STARBUCKS,3,0
e3867801a20de8518b7ba249c3fa9146180968f6,TELCEL,2,0
e3867801a20de8518b7ba249c3fa9146180968f6,UBER,11,1
e3867801a20de8518b7ba249c3fa9146180968f6,UBER EATS,11,1
e3867801a20de8518b7ba249c3fa9146180968f6,WALMART,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,7 ELEVEN,13,1
e3d5ca5bff88434711edb6aacf266beedc44e69e,7ELEVEN,3,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,ALIEXPRESS,3,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,AMAZON,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,AMAZON PRIME,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,AT&T,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,ATT,2,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,CANVA,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,CFE,2,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,COSTCO,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,FARMACIAS GUADALAJARA,9,1
e3d5ca5bff88434711edb6aacf266beedc44e69e,GOOGLE YOUTUBE,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,HEB,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,IZZI,9,1
e3d5ca5bff88434711edb6aacf266beedc44e69e,KUESKI PAY,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,MELIMAS,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,MERCADO PAGO,4,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,MERCADOPAGO,3,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,MI ATT,6,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,MICROSOFT,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,OXXO,13,1
e3d5ca5bff88434711edb6aacf266beedc44e69e,OXXO GAS,8,1
e3d5ca5bff88434711edb6aacf266beedc44e69e,SEARS,1,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,SORIANA,6,0
e3d5ca5bff88434711edb6aacf266beedc44e69e,TELCEL,3,0
e4155edfc18912f80557ee209d320bf57bca079d,ALLIANZ MEXICO,5,0
e4155edfc18912f80557ee209d320bf57bca079d,AMAZON,13,1
e4155edfc18912f80557ee209d320bf57bca079d,AMAZON PRIME,1,0
e4155edfc18912f80557ee209d320bf57bca079d,APPLE,8,1
e4155edfc18912f80557ee209d320bf57bca079d,FARMACIAS GUADALAJARA,1,0
e4155edfc18912f80557ee209d320bf57bca079d,GOOGLE,13,1
e4155edfc18912f80557ee209d320bf57bca079d,GOOGLE YOUTUBE,12,1
e4155edfc18912f80557ee209d320bf57bca079d,HEB,4,0
e4155edfc18912f80557ee209d320bf57bca079d,LIVERPOOL,6,0
e4155edfc18912f80557ee209d320bf57bca079d,MICROSOFT,11,1
e4155edfc18912f80557ee209d320bf57bca079d,OPENAI,7,1
e4155edfc18912f80557ee209d320bf57bca079d,OXXO,3,0
e4155edfc18912f80557ee209d320bf57bca079d,PARCO,6,0
e4155edfc18912f80557ee209d320bf57bca079d,ROTOPLAS,13,1
e4155edfc18912f80557ee209d320bf57bca079d,SPOTIFY,13,1
e4155edfc18912f80557ee209d320bf57bca079d,TELCEL,1,0
e4155edfc18912f80557ee209d320bf57bca079d,UBER,8,1
e4155edfc18912f80557ee209d320bf57bca079d,UBER EATS,7,1
e4155edfc18912f80557ee209d320bf57bca079d,WALMART,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,7 ELEVEN,3,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,AMAZON,12,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,CFE,4,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,CINEPOLIS,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,COSTCO,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,FARMACIAS DEL AHORRO,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,FARMACIAS GUADALAJARA,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,FARMACIAS SIMILARES,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,GOOGLE,11,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,GOOGLE ONE,5,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,HEB,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,LIVERPOOL,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,MELIMAS,13,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,MERCADO PAGO,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,OXXO,5,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,RAPPI,11,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,SAMS CLUB,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,SORIANA,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,STARBUCKS,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,SUPERAMA,5,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,SUPERCENTER,2,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,TELCEL,12,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,TEMU,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,TOTALPLAY,6,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,UBER,8,1
e485a17e4902e9cb26ccae0748a2a135cf00af0d,UBER EATS,1,0
e485a17e4902e9cb26ccae0748a2a135cf00af0d,WALMART,3,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,AMAZON,12,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,AMAZON PRIME,1,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,CINEPOLIS,2,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,COSTCO,3,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,FARMACIAS SIMILARES,2,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,GOOGLE YOUTUBEPREMIUM,13,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,ITUNES,13,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,LIVERPOOL,2,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,MERCADO PAGO,9,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,MI ATT,9,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,MICROSOFT,9,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,PARCO,1,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,SEARS,2,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,SORIANA,1,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,TOTALPLAY,10,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,UBER,11,1
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,UBER EATS,5,0
e4b79427a66091cfb1464c7b771b9ff325d3f3cf,UBRPAGOSMEX,6,0
e5013ed79b834f2d13dfa702abf3572720237a37,7 ELEVEN,7,1
e5013ed79b834f2d13dfa702abf3572720237a37,7ELEVEN,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,ADOBE,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,AMAZON,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,AMAZON PRIME,12,1
e5013ed79b834f2d13dfa702abf3572720237a37,APPLE,4,0
e5013ed79b834f2d13dfa702abf3572720237a37,CFE,3,0
e5013ed79b834f2d13dfa702abf3572720237a37,CINEPOLIS,3,0
e5013ed79b834f2d13dfa702abf3572720237a37,DIDI FOOD,4,0
e5013ed79b834f2d13dfa702abf3572720237a37,DIDIFOOD,8,1
e5013ed79b834f2d13dfa702abf3572720237a37,FACEBOOK,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,FARMACIAS GUADALAJARA,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,HEB,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,MERCADO PAGO,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,MICROSOFT,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,OXXO,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,RAPPI,10,1
e5013ed79b834f2d13dfa702abf3572720237a37,RENTAMOVISTAR,6,0
e5013ed79b834f2d13dfa702abf3572720237a37,SEARS,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,SHEIN,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,SORIANA,4,0
e5013ed79b834f2d13dfa702abf3572720237a37,SPOTIFY,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,STARBUCKS,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,TELEFONICA,3,0
e5013ed79b834f2d13dfa702abf3572720237a37,TEMU,4,0
e5013ed79b834f2d13dfa702abf3572720237a37,TOTALPLAY,12,1
e5013ed79b834f2d13dfa702abf3572720237a37,UBER,10,1
e5013ed79b834f2d13dfa702abf3572720237a37,UBER EATS,13,1
e5013ed79b834f2d13dfa702abf3572720237a37,UBRPAGOSMEX,5,0
e5013ed79b834f2d13dfa702abf3572720237a37,WAL-MART,1,0
e5013ed79b834f2d13dfa702abf3572720237a37,WALMART,1,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,AMAZON,4,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,AMAZON PRIME,4,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,APPLE,3,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,CFE,2,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,COPPEL,1,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,FARMACIAS SIMILARES,1,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,MERCADO PAGO,13,1
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,MERCADOPAGO,7,1
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,MI ATT,12,1
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,OXXO,5,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,SHEIN,1,0
e52c709c7147ad2c5fae1049f2d8ccfffdcab197,UBER,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,7 ELEVEN,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,7ELEVEN,4,0
e53b46bd85606eac57265c33833c7e88f6bc574e,AMAZON,11,1
e53b46bd85606eac57265c33833c7e88f6bc574e,APPLE,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,CALIENTE,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,CANVA,12,1
e53b46bd85606eac57265c33833c7e88f6bc574e,CARLS JR,5,0
e53b46bd85606eac57265c33833c7e88f6bc574e,CINEPOLIS,8,1
e53b46bd85606eac57265c33833c7e88f6bc574e,COSTCO,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,FARMACIAS DEL AHORRO,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,FARMACIAS GUADALAJARA,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,HEB,10,1
e53b46bd85606eac57265c33833c7e88f6bc574e,LIVERPOOL,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,MERCADO PAGO,4,0
e53b46bd85606eac57265c33833c7e88f6bc574e,NETFLIX,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,OXXO,13,1
e53b46bd85606eac57265c33833c7e88f6bc574e,OXXO GAS,2,0
e53b46bd85606eac57265c33833c7e88f6bc574e,SEARS,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,SHEIN,1,0
e53b46bd85606eac57265c33833c7e88f6bc574e,SORIANA,4,0
e53b46bd85606eac57265c33833c7e88f6bc574e,STARBUCKS,3,0
e53b46bd85606eac57265c33833c7e88f6bc574e,SUPERCENTER,5,0
e53b46bd85606eac57265c33833c7e88f6bc574e,TELCEL,12,1
e53b46bd85606eac57265c33833c7e88f6bc574e,UBER EATS,3,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,AMAZON,12,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,AMAZON PRIME,1,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,FARMACIAS GUADALAJARA,2,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,MERCADO PAGO,11,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,NETFLIX,13,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,PLAYSTATION NETWORK,1,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,SHEIN,6,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,SORIANA,2,0
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,SPOTIFY,12,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,TELCEL,9,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,TOTAL PLAY,13,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,UBER,13,1
e55dd486d8eecc63e02d68fa2e9cd8d8ecd73bcc,WALMART,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,AMAZON,5,0
e5679bed230e06d16783ef7fa587a00a0d729451,AMAZON PRIME,1,0
e5679bed230e06d16783ef7fa587a00a0d729451,CARLS JR,1,0
e5679bed230e06d16783ef7fa587a00a0d729451,CASHI ECOMMERCE,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,CFE,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,CINEPOLIS,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,COPPEL,7,1
e5679bed230e06d16783ef7fa587a00a0d729451,COSTCO,1,0
e5679bed230e06d16783ef7fa587a00a0d729451,FARMACIAS DEL AHORRO,4,0
e5679bed230e06d16783ef7fa587a00a0d729451,FARMACIAS GUADALAJARA,4,0
e5679bed230e06d16783ef7fa587a00a0d729451,FARMACIAS SIMILARES,2,0
e5679bed230e06d16783ef7fa587a00a0d729451,GOOGLE ONE,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,GOOGLE YOUTUBEPREMIUM,7,1
e5679bed230e06d16783ef7fa587a00a0d729451,HEB,7,1
e5679bed230e06d16783ef7fa587a00a0d729451,LIVERPOOL,1,0
e5679bed230e06d16783ef7fa587a00a0d729451,OXXO,11,1
e5679bed230e06d16783ef7fa587a00a0d729451,PARCO,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,SAMS CLUB,3,0
e5679bed230e06d16783ef7fa587a00a0d729451,SEARS,12,1
e5679bed230e06d16783ef7fa587a00a0d729451,SORIANA,1,0
e5679bed230e06d16783ef7fa587a00a0d729451,STARBUCKS,6,0
e5679bed230e06d16783ef7fa587a00a0d729451,TOTALPLAY,13,1
e5679bed230e06d16783ef7fa587a00a0d729451,UBER,1,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,7 ELEVEN,11,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,AMAZON,12,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,AMAZON PRIME,2,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,APLAZ,2,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,APLAZO,3,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,APPLE,4,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,BAIT,2,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,CINEPOLIS,5,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,DIDI RIDES,2,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,FARMACIAS DEL AHORRO,5,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,FARMACIAS SIMILARES,3,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,GOOGLE,1,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,GOOGLE ONE,8,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,GOOGLE YOUTUBEPREMIUM,4,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,LIVERPOOL,8,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,MERCADO PAGO,13,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,MERCADOPAGO,3,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,MICROSOFT,3,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,NAYAX,1,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,NETFLIX,10,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,OXXO,10,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,OXXO GAS,1,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,RAPPI,13,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,RAPPIPRO,4,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,SAMS CLUB,5,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,SOFT RAPPI,1,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,SORIANA,2,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,SPOTIFY,5,0
e5a678ee5880690ad4fc31a355a37b451de9d6fd,STARBUCKS,10,1
e5a678ee5880690ad4fc31a355a37b451de9d6fd,SUPERAMA,1,0
